OFFSHORE_NODE;OFFSHORE_NODE_TYPE;YEAR;SCENARIO;TECH1;TECH2;TECH3;TECH4;TECH5;TECH6;EXISTING_MW;MARGIN_MW;MAX_MW
UKNIOR1;Radial;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;500;0;500
UKNIOR1;Radial;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;750;0;750
UKNIOR1;Radial;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1000;0;1000
UKNIOR1;Radial;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1000;0;1000
UKNIOR1;Radial;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1000;0;1000
UKNIOR1;Radial;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;500;0;500
UKNIOR1;Radial;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;750;0;750
UKNIOR1;Radial;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1000;0;1000
UKNIOR1;Radial;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1000;0;1000
UKNIOR1;Radial;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;1000;0;1000
UKOH001;FarShoreHub;2030;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2035;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2040;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2045;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2050;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2030;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2035;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2040;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2045;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2050;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2030;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2035;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2040;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2045;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH001;FarShoreHub;2050;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;735,0762464;735,0762464
UKOH002;FarShoreHub;2030;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2035;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2040;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2045;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2050;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;810,6644168;810,6644168
UKOH002;FarShoreHub;2030;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2035;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2040;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2045;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2050;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;810,6644168;810,6644168
UKOH002;FarShoreHub;2030;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2035;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2040;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2045;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;0;0
UKOH002;FarShoreHub;2050;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;0;810,6644168;810,6644168
UKOH003;Hub;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;12722,98669;6,468102007;12729,45479
UKOH003;Hub;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;12907,08669;110,7275664;13017,81426
UKOH003;Hub;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;15827,08669;158,2773064;15985,364
UKOH003;Hub;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;16827,08669;0;16827,08669
UKOH003;Hub;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;16827,08669;87,17651188;16914,2632
UKOH003;Hub;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;12722,98669;6,468102007;12729,45479
UKOH003;Hub;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;12907,08669;110,7275664;13017,81426
UKOH003;Hub;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;15827,08669;158,2773064;15985,364
UKOH003;Hub;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;16827,08669;0;16827,08669
UKOH003;Hub;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;16827,08669;87,17651188;16914,2632
UKOH003;Hub;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;12722,98669;6,468102007;12729,45479
UKOH003;Hub;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;12907,08669;110,7275664;13017,81426
UKOH003;Hub;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;15827,08669;158,2773064;15985,364
UKOH003;Hub;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;16827,08669;0;16827,08669
UKOH003;Hub;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;16827,08669;87,17651188;16914,2632
UKOH004;Hub;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;11012,77519;55,51114161;11068,28633
UKOH004;Hub;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;12592,77519;153,3500954;12746,12529
UKOH004;Hub;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;16636,77519;158,2773064;16795,0525
UKOH004;Hub;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;17636,77519;0;17636,77519
UKOH004;Hub;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;17636,77519;216,7438346;17853,51902
UKOH004;Hub;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;11012,77519;55,51114161;11068,28633
UKOH004;Hub;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;12592,77519;153,3500954;12746,12529
UKOH004;Hub;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;16636,77519;158,2773064;16795,0525
UKOH004;Hub;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;17636,77519;0;17636,77519
UKOH004;Hub;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;17636,77519;216,7438346;17853,51902
UKOH004;Hub;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;11012,77519;55,51114161;11068,28633
UKOH004;Hub;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;12592,77519;153,3500954;12746,12529
UKOH004;Hub;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;16636,77519;158,2773064;16795,0525
UKOH004;Hub;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;17636,77519;0;17636,77519
UKOH004;Hub;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;17636,77519;216,7438346;17853,51902
UKOH005;Hub;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;300;10,54009018;310,5400902
UKOH005;Hub;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;600;106,1771184;706,1771184
UKOH005;Hub;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;3400;158,2773064;3558,277306
UKOH005;Hub;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4400;0;4400
UKOH005;Hub;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4400;713,8173451;5113,817345
UKOH005;Hub;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;300;10,54009018;310,5400902
UKOH005;Hub;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;600;106,1771184;706,1771184
UKOH005;Hub;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;3400;158,2773064;3558,277306
UKOH005;Hub;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4400;0;4400
UKOH005;Hub;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4400;713,8173451;5113,817345
UKOH005;Hub;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;300;10,54009018;310,5400902
UKOH005;Hub;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;600;106,1771184;706,1771184
UKOH005;Hub;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;3400;158,2773064;3558,277306
UKOH005;Hub;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4400;0;4400
UKOH005;Hub;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4400;713,8173451;5113,817345
UKOH006;Hub;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10398,09;402,4557767;10800,54578
UKOH006;Hub;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;21853,09;106,1771184;21959,26712
UKOH006;Hub;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;24653,09;79,13865319;24732,22865
UKOH006;Hub;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;25153,09;0;25153,09
UKOH006;Hub;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;25153,09;1903,364985;27056,45498
UKOH006;Hub;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10398,09;402,4557767;10800,54578
UKOH006;Hub;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;21853,09;106,1771184;21959,26712
UKOH006;Hub;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;24653,09;79,13865319;24732,22865
UKOH006;Hub;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;25153,09;0;25153,09
UKOH006;Hub;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;25153,09;1903,364985;27056,45498
UKOH006;Hub;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;10398,09;402,4557767;10800,54578
UKOH006;Hub;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;21853,09;106,1771184;21959,26712
UKOH006;Hub;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;24653,09;79,13865319;24732,22865
UKOH006;Hub;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;25153,09;0;25153,09
UKOH006;Hub;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;25153,09;1903,364985;27056,45498
UKOR001;Radial;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;17533,6181;308,8949095;17842,51301
UKOR001;Radial;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;26325,6181;315,3081214;26640,92622
UKOR001;Radial;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;34640,6181;1677,739448;36318,35755
UKOR001;Radial;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;45240,6181;0;45240,6181
UKOR001;Radial;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;45990,6181;1422,46668;47413,08478
UKOR001;Radial;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;17533,6181;308,8949095;17842,51301
UKOR001;Radial;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;26325,6181;315,3081214;26640,92622
UKOR001;Radial;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;34640,6181;1677,739448;36318,35755
UKOR001;Radial;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;45240,6181;0;45240,6181
UKOR001;Radial;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;45990,6181;1422,46668;47413,08478
UKOR001;Radial;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;17533,6181;308,8949095;17842,51301
UKOR001;Radial;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;26325,6181;315,3081214;26640,92622
UKOR001;Radial;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;34640,6181;1677,739448;36318,35755
UKOR001;Radial;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;45240,6181;0;45240,6181
UKOR001;Radial;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;45990,6181;1422,46668;47413,08478
DEOH001;FarShoreHub;2030;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;18868;0;18868
DEOH001;FarShoreHub;2035;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;38868;0;38868
DEOH001;FarShoreHub;2040;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;52468;0;52468
DEOH001;FarShoreHub;2045;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;61680;0;61680
DEOH001;FarShoreHub;2050;Distributed Energy;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;62868;0;62868
DEOH001;FarShoreHub;2030;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;18868;0;18868
DEOH001;FarShoreHub;2035;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;38868;0;38868
DEOH001;FarShoreHub;2040;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;52468;0;52468
DEOH001;FarShoreHub;2045;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;61680;0;61680
DEOH001;FarShoreHub;2050;Global Ambition;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;62868;0;62868
DEOH001;FarShoreHub;2030;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;18868;0;18868
DEOH001;FarShoreHub;2035;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;38868;0;38868
DEOH001;FarShoreHub;2040;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;52468;0;52468
DEOH001;FarShoreHub;2045;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;61680;0;61680
DEOH001;FarShoreHub;2050;National Trends;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;;;62868;0;62868
DEOH002;Hub;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4104,55;0;4104,55
DEOH002;Hub;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4104,55;0;4104,55
DEOH002;Hub;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;5104,55;0;5104,55
DEOH002;Hub;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;6354,55;0;6354,55
DEOH002;Hub;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;5105,3;1249,25;6354,55
DEOH002;Hub;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4104,55;0;4104,55
DEOH002;Hub;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4104,55;0;4104,55
DEOH002;Hub;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;5104,55;0;5104,55
DEOH002;Hub;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;6354,55;0;6354,55
DEOH002;Hub;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;5105,3;1249,25;6354,55
DEOH002;Hub;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4104,55;0;4104,55
DEOH002;Hub;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;4104,55;0;4104,55
DEOH002;Hub;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;5104,55;0;5104,55
DEOH002;Hub;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;6354,55;0;6354,55
DEOH002;Hub;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_OH;DC_FL_OH;H2_FB_OH;H2_FL_OH;5105,3;1249,25;6354,55
DEOR001;Radial;2030;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7548,75;0;7548,75
DEOR001;Radial;2035;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7548,75;0;7548,75
DEOR001;Radial;2040;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7486,75;62;7548,75
DEOR001;Radial;2045;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3660,75;3888;7548,75
DEOR001;Radial;2050;Distributed Energy;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2699,75;4849;7548,75
DEOR001;Radial;2030;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7548,75;0;7548,75
DEOR001;Radial;2035;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7548,75;0;7548,75
DEOR001;Radial;2040;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7486,75;62;7548,75
DEOR001;Radial;2045;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3660,75;3888;7548,75
DEOR001;Radial;2050;Global Ambition;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2699,75;4849;7548,75
DEOR001;Radial;2030;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7548,75;0;7548,75
DEOR001;Radial;2035;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7548,75;0;7548,75
DEOR001;Radial;2040;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;7486,75;62;7548,75
DEOR001;Radial;2045;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;3660,75;3888;7548,75
DEOR001;Radial;2050;National Trends;AC_FB_R;AC_FL_R;DC_FB_R;DC_FL_R;;;2699,75;4849;7548,75